"","indiv","Block","Col","Row","Population","Family","TempTrt","WaterTrt","LLL_0512","LLL_0515","LLL_0520","LLL_0523","LLL_0526","LLL_0529","LLL_0602","LLL_0605","LLL_0609","LLL_0612","b0_LER","b1_LER","b2_LER","Height_0529","Height_0602","Height_0605","Height_0609","Height_0612","Height_0616","Height_0620","b0_SER","b1_SER","b2_SER","LERstart","LERend","LER_AbsGrowth","LER_RelGrowth","SERstart","SERend","SER_AbsGrowth","ID","Tleaf","Cond","Photo","resPhoto","LeavesDW_g","ShootsDW_g","RootsDW_g","Biomass","NFlwr","NBud","HarvestDate","MinGermDay","MaxGermDay","AvgGermDay","DiedFromStress","PopID"
"647","647","MM7-7","B","6","Rainbow Pool","RBW3","Cool","Wet",1.72,3.88,8.37,14.25,20.88,35.8,48.4,65.2,97,119.1,0.618583146076667,0.216400605773398,-0.00277320682185207,0.5,1.2,NA,7.3,11.4,19.1,29.5,-3.03152526913382,0.220656432356136,-0.00139424904058966,1.85629607735197,105.842291402111,3.35438694595996,0.130431194295984,0.372585391080989,30.6083966484214,1.37435505715184,"MM7-7 B 6",25.354655074,0.8813013696,15.844781004,0.121719917810731,1.12,1.81,0.5751,3.5051,0,5,57,6,7,6.5,FALSE,"RBW"
"648","648","MM7-7","C","6","Redwood Creek","RWD2","Cool","Wet",4.03,6.95,13.58,20.79,30.08,54.2,62.1,84.5,102.8,110.8,1.32278617870092,0.192449995504188,-0.00270150808603195,1.4,2.2,NA,9.5,15.5,27.2,36.8,-3.10339266736446,0.256283918331215,-0.00212691979763336,3.75386576137456,109.135122303626,3.3993953723307,0.108703244837198,0.894119568180019,37.73079946617,1.67439454081773,"MM7-7 C 6",NA,NA,NA,NA,2.13,3.88,0.8305,6.8405,8,10,57,6,7,6.5,FALSE,"RWD"
"649","649","MM7-7","D","6","Rock Creek","014aN1","Cool","Wet",1.04,2.36,6.5,12.23,18.11,21.2,30,41.3,43.8,47.5,0.111889699466857,0.253681168642799,-0.00432893287654141,0,1.4,NA,6.8,9,11.1,12.5,-2.68999838373308,0.200197837002001,-0.00146095994080804,1.11838949488397,45.4176789319757,1.42900933668038,0.119484249470015,0.337961814963343,17.0943039414465,0.761651914840143,"MM7-7 D 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,TRUE,"RCC"
"650","650","MM7-7","E","6","Wawona","188aC2","Cool","Wet",2.64,6.29,14.51,20.12,29.02,39.8,57.7,87.5,106.9,119.4,1.08919434638094,0.207227404022737,-0.00291609191504805,0.7,2.1,NA,9,15.4,25.1,34.5,-3.11913694024509,0.244600461930237,-0.00182283340609893,2.97187880290082,111.149877770012,3.48961286990682,0.116828554656247,0.66907913505202,37.3882515805105,1.66905329297539,"MM7-7 E 6",NA,NA,NA,NA,2.68,4.25,NA,NA,9,7,57,8,8,8,FALSE,"WNA"
"651","651","MM7-7","F","6","West Fork Mojave River","WFM1","Cool","Wet",2.11,4.55,11.57,19.81,25.74,34.9,28.4,60.2,94.6,124,0.911623550466155,0.194520031013334,-0.00244972394543117,0,1.3,NA,5.7,12,20.5,28,-3.08281228185005,0.208406033236821,-0.00101894717609547,2.48835923239755,98.2543770928267,3.08922638259449,0.118578588704967,0.180118136665231,31.9570223469456,1.44440473683093,"MM7-7 F 6",25.718209838,0.708268491,14.684582794,0.0648401353988621,0.761,1.13,0.1716,2.0626,0,0,57,6,7,6.5,FALSE,"WFM"
"652","652","MM7-7","G","6","Whitewater Canyon","WWC5","Cool","Wet",3.46,5.3,10.8,15.21,21.2,31.8,38.8,57.2,79.2,90.6,1.1865814971974,0.160756522582204,-0.00176146567873746,0,0.5,NA,7.1,12.5,20.6,32.9,-3.18531449125998,0.202556752632779,-0.000713102050812908,3.27586349587674,87.9936963898534,2.73283331916054,0.106151086541343,0.0534429614198109,36.7041678778312,1.66594204165506,"MM7-7 G 6",NA,NA,NA,NA,1.77,3.51,0.543,5.823,10,12,57,8,8,8,FALSE,"WWC"
"653","653","MM7-7","H","6","Cottonwood Creek","353a","Cool","Wet",NA,NA,1.02,6.01,10.92,20.8,24.9,26.7,38.1,36.3,-1.88965649356802,0.388933418758561,-0.00688813946184554,0,0.5,NA,2.8,5.5,8.9,9,-2.52593584028919,0.162580336518839,-0.000830517359597863,0.151123711888402,34.7360295943153,1.11564212523958,0.175401095441349,-0.00208745462255489,11.8260772033958,0.537643848091742,"MM7-7 H 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,17,14.5,TRUE,"CTC"
"654","654","MM7-7","I","6","Cuyamaca Rancho","CUR7","Cool","Wet",1.2,3.34,9.15,14.94,20.89,32.8,32.4,55,83.9,82.4,0.3847937814789,0.24291575859191,-0.0037364004798535,0,0.5,NA,4.1,8,13,25.4,-2.95644222172298,0.180418428961028,-0.000556886325623398,1.46931129099551,75.5278480573556,2.38898505697936,0.127087343716452,-0.0490264954931697,24.3518677667295,1.10913155737376,"MM7-7 I 6",NA,NA,NA,NA,0.691,1.02,0.8004,2.5114,0,0,57,6,7,6.5,FALSE,"CUR"
"655","655","MM7-7","J","6","Deep Creek","DPC3","Cool","Wet",NA,2.38,4.75,8.86,15.46,31.9,35.4,47.4,71.9,85.8,0.118054778829836,0.231222249953926,-0.00302780003148849,0.5,0.6,NA,4.8,8.7,15.5,22.5,-2.89832232688407,0.197914038825433,-0.00106832361563232,1.12530575261135,79.5375070456063,2.52942584816113,0.137360448977783,0.170546587156844,23.4200610317248,1.05679611111673,"MM7-7 J 6",NA,NA,NA,NA,0.581,0.83,0.4764,1.8874,0,0,57,10,10,10,FALSE,"DPC"
"656","656","MM7-7","L","6","Hauser Creek","HAU9","Cool","Wet",NA,NA,3.27,6.92,11.12,21,24,53.6,66.5,81.8,-0.349250098279688,0.239301012806547,-0.00282799443983708,0,0.8,NA,4.9,9,17,24.6,-2.99720291315603,0.192659387781526,-0.000782533456028621,0.705216734720601,77.585351655151,2.48000435227195,0.151633185171598,0.0532224983802283,26.8345992364607,1.21733530627639,"MM7-7 L 6",NA,NA,NA,NA,1.092,1.57,1.1523,3.8143,0,0,57,9,9,9,FALSE,"HAU"
"657","657","MM7-7","M","6","Little Jameson","LIJ9","Cool","Wet",1.19,2.92,8.38,14.56,16.82,19.4,43.2,47.9,61.1,66.4,0.320021782995944,0.237103062790932,-0.00367303418047501,0.4,0.9,NA,3.5,5,10.2,16.5,-2.65808677713076,0.181932192043813,-0.00107732202502934,1.37715776263119,62.8298878902364,1.98234613314855,0.123239003196206,0.131353181887175,15.4226571102733,0.695059269472098,"MM7-7 M 6",NA,NA,NA,NA,2.11,2.16,1.964,6.234,0,10,57,10,10,10,FALSE,"LIJ"
"658","658","MM7-7","A","7","Mill Creek","MIL11","Cool","Wet",3.55,6.33,11.44,13.73,25.32,31.9,38.4,54,72.5,84.5,1.26435547989663,0.158692276347058,-0.00185786504711649,0.5,0.4,NA,5.5,8.5,19.5,31.8,-3.06583027825275,0.19964456253226,-0.000837646969490687,3.54080987736566,81.3212806062444,2.50904744286706,0.101098459886447,0.0898578889301045,30.3823809726749,1.37693286744294,"MM7-7 A 7",NA,NA,NA,NA,1.11,1.91,0.368,3.388,3,6,57,6,7,6.5,FALSE,"MIL"
"659","659","MM7-7","C","7","Paradise Creek","PRD1","Cool","Wet",0.67,3.07,8.98,15.44,23.17,28.7,27.2,53.6,81.1,99.5,0.0619442991319017,0.272033198899169,-0.00433731456886032,0.4,1.4,NA,5.8,8.6,19.5,32.8,-3.03760029051391,0.21287720948001,-0.00119893445305893,1.0639030827523,75.7027255433839,2.40770395034296,0.137576447264499,0.264681375922668,30.2191464886045,1.36156659603099,"MM7-7 C 7",NA,NA,NA,NA,1.91,3.18,1.3597,6.4497,5,9,57,6,7,6.5,FALSE,"PRD"
"660","660","MM7-7","D","7","Rainbow Pool","RBW1","Cool","Wet",NA,0.95,4.29,9.24,16.34,34.2,23.5,33.4,35.5,35,-0.857823649210054,0.349782685987085,-0.00677734010900802,0,0.9,NA,2.5,3.4,7,10,-2.44723341475885,0.157967564200493,-0.000848316419274288,0.424084034331471,32.214471325335,1.02549636422592,0.139685142607837,-0.00692418511462922,10.2820426463383,0.46768031052059,"MM7-7 D 7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,8,8,8,FALSE,"RBW"
"661","661","MM7-7","E","7","Redwood Creek","RWD5","Cool","Wet",0.92,3.07,9.24,16.8,21.75,19.9,51.5,64.8,95.1,96.8,0.208621084281367,0.260045069475046,-0.0039456762216452,0,0.6,NA,4.9,7.3,19.7,32.2,-3.10231755038363,0.188485850137772,-0.000512396130466084,1.23197809421224,88.0780531533687,2.80148629223085,0.137729106604045,-0.0450922879293079,31.1134867717392,1.41629904816675,"MM7-7 E 7",NA,NA,NA,NA,1.32,1.64,0.3957,3.3557,0,0,57,8,8,8,FALSE,"RWD"
"662","662","MM7-7","F","7","Rock Creek","004aN1","Cool","Wet",0.88,2.86,8.04,15.24,22.32,41,39.3,49.5,67.8,77.7,0.0893666239299585,0.286012445998523,-0.00497534206513624,0.4,0.5,NA,6.1,9.9,21,30,-3.08319460641769,0.204568023218231,-0.000926830445040732,1.09348147932348,65.0039947232668,2.06162945948204,0.1317768419793,0.134971782823045,31.630557376753,1.43161752699681,"MM7-7 F 7",NA,NA,NA,NA,0.581,1.21,0.2245,2.0155,4,6,57,9,9,9,FALSE,"RCC"
"663","663","MM7-7","G","7","Wawona","182aC2","Cool","Wet",NA,2.68,5.72,9.01,12.21,28.6,23.9,32.9,53.2,66.6,0.404395956524683,0.191030094642047,-0.00231623822670164,0,1,NA,2.5,5,13.5,18.5,-2.78321614607093,0.172416355900921,-0.000647335420424273,1.49839712963316,60.3658745613868,1.89895088489528,0.119226709614296,-0.0384589606740552,18.2290962112194,0.830343416904246,"MM7-7 G 7",NA,NA,NA,NA,0.08,0.1,0.0786,0.2586,0,0,57,10,10,10,FALSE,"WNA"
"664","664","MM7-7","H","7","West Fork Mojave River","WFM7","Cool","Wet",1.78,3.7,6.77,10.31,14.58,17.9,25.7,35.3,40.2,47.7,0.638887796879067,0.179033750200952,-0.00243064994054201,0,1.1,NA,3.2,7,12.1,15.2,-2.7335449235488,0.181039525094474,-0.000933543035843477,1.89437277988688,47.1379995499975,1.45947183129389,0.10368360204415,0.0771655126402306,17.3032309263795,0.783002973351786,"MM7-7 H 7",NA,NA,NA,NA,0.0155,0.0831,0.9207,1.0193,0,0,57,6,7,6.5,FALSE,"WFM"
"665","665","MM7-7","J","7","Cottonwood Creek","370a","Cool","Wet",1.25,2.72,6.59,17.32,19.49,24.2,45.5,73.1,91.3,97.4,0.281090003204696,0.243999379928042,-0.00344678106020453,0.3,1.2,NA,6.2,11,17.9,27.7,-3.01206127800584,0.212636889398652,-0.00123466523067757,1.32457281436866,93.0106666853334,2.95761593132144,0.137149167061702,0.278832548306321,29.0496673994188,1.30776522050511,"MM7-7 J 7",25.135025024,1.3083847462,14.51492119,-0.000585152657793131,1.432,2.22,0.9041,4.5561,0,7,57,9,9,9,FALSE,"CTC"
"666","666","MM7-7","K","7","Cuyamaca Rancho","CUR11","Cool","Wet",2.24,4.39,8.62,12.14,27.75,34,38.6,62.8,85.9,99.6,0.813095480646625,0.198185748529549,-0.00252337308856426,0.4,1.1,NA,5.9,10.4,18,28,-3.00307921428767,0.211611506748749,-0.00122480209454532,2.25487712319337,92.9342400635826,2.92514074001255,0.119961182784057,0.27169237881745,28.5725203361982,1.28640127079004,"MM7-7 K 7",NA,NA,NA,NA,2.12,2.9,1.1383,6.1583,0,9,57,6,7,6.5,FALSE,"CUR"
"667","667","MM7-7","L","7","Deep Creek","DPC5","Cool","Wet",1.57,4.29,9.6,15.48,23.41,42.9,38.5,45.4,58.9,78.2,0.605922722991187,0.237071598456287,-0.00394561771984872,0,0.9,NA,4.1,6.1,10.3,18.4,-2.7653258358777,0.179309655974956,-0.000840710958978867,1.8329427272217,64.2899709542912,2.0147428460345,0.114757449140977,0.0407825150560563,18.0874180765106,0.82030161642975,"MM7-7 L 7",NA,NA,NA,NA,1.472,1.76,0.6707,3.9027,0,2,57,9,9,9,FALSE,"DPC"
"672","672","MM7-7","I","7","Whitewater Canyon","WWC1","Cool","Wet",1.56,2.77,6.88,11.04,17.86,28,33.8,46.2,77.5,90.8,0.444785058003334,0.207545180007006,-0.00256910607825341,0.5,1.1,NA,5.1,10,20.1,30.6,-3.03434175737088,0.211455351869376,-0.00117032802519516,1.56015481699899,82.2509300367288,2.60292823289451,0.12790289158115,0.248789179080019,29.9492275001892,1.35001992368678,"MM7-7 I 7",NA,NA,NA,NA,0.19,0.61,0.1855,0.9855,0,0,57,6,7,6.5,FALSE,"WWC"
"673","673","MM7-8","A","1","Deep Creek","DPC2","Cool","Wet",1.33,1.96,3.17,5.5,6.57,12,14.7,17.9,33.7,48.1,0.248950680429748,0.132638914199787,-0.000589089441400852,0,0.9,NA,0.6,3.3,5.5,8,-2.30951379713578,0.13828971312447,-0.000602780360003822,1.28267877034405,44.4623190452121,1.39289162176994,0.114377141516361,-0.124352965644151,7.73166512081827,0.357091731202837,"MM7-8 A 1",NA,NA,NA,NA,0.99,1.34,0.7183,3.0483,3,6,65,8,8,8,FALSE,"DPC"
"674","674","MM7-8","B","1","Grade Road Palomar","GRP6","Cool","Wet",2.81,6.54,13.05,19.97,26.98,41.4,51,73,102.8,104.1,1.13276071797835,0.197970186149304,-0.0027675709863518,0.6,NA,3.4,7.5,10.8,18.7,26.7,-2.95697835782387,0.227629155424112,-0.00168149396136039,3.10421454241454,100.504325937068,3.14193907724689,0.112175485572398,0.532293342095713,27.8758726054457,1.24288996651591,"MM7-8 B 1",26.025860596,0.6064911774,16.542167528,0.197554972431093,3.62,7,1.4667,12.0867,9,14,65,6,7,6.5,FALSE,"GRP"
"675","675","MM7-8","C","1","Hauser Creek","HAU4","Cool","Wet",2.12,4.14,6.47,9.25,12.46,14.4,13.7,17.4,42.2,45.6,0.898055372406401,0.117719051812954,-0.000832291363325964,0,0.7,NA,4.8,5.9,10.4,17.5,-2.76377706974858,0.178680733931295,-0.000828232057634889,2.45482474665324,42.4155049617256,1.2890542004862,0.0919180195498491,0.0350361383903466,18.0112440058451,0.817100357611581,"MM7-8 C 1",NA,NA,NA,NA,0.1876,0.24,0.0741,0.5017,0,0,65,6,7,6.5,FALSE,"HAU"
"677","677","MM7-8","E","1","Middle Yuba","MYU2","Cool","Wet",1.02,2.29,5.82,10.08,15.12,23,24.8,45.4,47.5,38.7,0.0556257201522966,0.250329251377903,-0.00420390192760136,0,0.7,NA,2.3,4.6,7.5,9.5,-2.478069821184,0.158645068598273,-0.000814408120523251,1.05720192030437,43.6360114634779,1.37350998526366,0.12000829162226,-0.0163327521211942,10.8268586630355,0.492872337052577,"MM7-8 E 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,6,7,6.5,FALSE,"MYU"
"678","678","MM7-8","F","1","Mill Creek","MIL2","Cool","Wet",1.89,3.34,7.13,13.34,18.04,26.6,28.9,33.4,64.1,62.1,0.638141157577961,0.195521490859287,-0.00271079039210326,0,NA,1.2,4.5,6.3,11.7,22,-2.86758089317572,0.175596358123663,-0.000586187723951991,1.89295889461531,59.9935950528363,1.87421406962003,0.111486988704086,-0.0505297270178384,20.9569901243799,0.954887265972626,"MM7-8 F 1",25.66775093,0.6296174436,14.954891512,0.0933999365765223,1.13,2.23,0.2878,3.6478,0,6,65,6,7,6.5,FALSE,"MIL"
"680","680","MM7-8","H","1","Paradise Creek","PRD7","Cool","Wet",8.39,12.77,20.63,27.07,47.71,67.4,70.3,111.9,111,114.8,1.98942885269809,0.161419320309972,-0.00230007297025658,1.5,NA,5.2,11.7,18.9,29.5,39.9,-3.14164912040039,0.270264683593702,-0.00239810833103867,7.31135670790941,119.469087737911,3.61799132354844,0.0901170582320177,1.1378426071306,41.5700420763841,1.83782724860243,"MM7-8 H 1",25.754838944,0.6709064664,16.813796148,0.204992786960232,4.67,12.86,1.3057,18.8357,45,22,65,6,7,6.5,FALSE,"PRD"
"681","681","MM7-8","I","1","Rainbow Pool","RBW2","Cool","Wet",2.93,5.04,10.27,14.3,17.76,37,42.7,53.7,90.2,91.9,1.05452770119937,0.171673658573446,-0.00192879740017406,0,1.2,NA,6.9,11.8,17.8,27,-3.05200297443079,0.208957042576992,-0.00108209858063466,2.87061904375053,92.0964884917445,2.8782538531611,0.11188093916805,0.206278812715321,30.5460929618234,1.37908246132309,"MM7-8 I 1",26.084439086,0.4186254524,13.96047119,0.0603719462487491,1.27,2.75,0.5972,4.6172,9,6,65,6,7,6.5,FALSE,"RBW"
"682","682","MM7-8","J","1","Redwood Creek","RWD7","Cool","Wet",2.19,3.86,9.13,14.55,15.63,31.4,37,52.2,87.4,86.1,0.793937535473694,0.187470592452124,-0.00224032751556019,0,NA,1.4,3.7,7.2,13.9,27.5,-2.97410125791577,0.178069844624779,-0.000472229782844943,2.21208948122152,85.8473877695634,2.69791284801103,0.118020439469759,-0.0800061617692265,24.8513075723149,1.13324153336746,"MM7-8 J 1",25.878567504,0.6770079032,16.071706102,0.159059698816495,0.99,2.08,0.6543,3.7243,3,7,65,6,7,6.5,FALSE,"RWD"
"685","685","MM7-8","M","1","West Fork Mojave River","WFM12","Cool","Wet",2.8,4.6,9.59,14.96,23.11,39.3,43.5,59.5,75.5,75.1,0.93863739641481,0.19972328121731,-0.00289397048900518,0.4,0.8,NA,4.5,6.9,13.1,23.5,-2.85541699044339,0.192852385316842,-0.00101730881582164,2.55649555393564,77.3974221292532,2.41422343791347,0.110010196058149,0.137771258210699,21.6124203437045,0.976120412976993,"MM7-8 M 1",26.106723784,0.5888966748,14.66263376,0.0795254877338722,2.15,3.57,0.8428,6.5628,3,6,65,6,7,6.5,FALSE,"WFM"
"686","686","MM7-8","N","1","Whitewater Canyon","WWC12","Cool","Wet",2.22,2.78,4.29,5.71,8.01,10.5,14.3,26.7,40.9,58.5,0.724899304263857,0.0893623562076169,0.000577402450005447,0,NA,0.8,2.1,4,10.5,20,-2.77851034095053,0.150735496324563,-0.000138114916458876,2.06452320081589,57.3983812182512,1.78496316185275,0.107261832157786,-0.225797734262439,16.995131116411,0.78276949321243,"MM7-8 N 1",NA,NA,NA,NA,0.44,0.91,0.1408,1.4908,0,5,65,6,7,6.5,FALSE,"WWC"
"687","687","MM7-8","A","2","Cottonwood Creek","362a","Cool","Wet",NA,1.34,4.1,7.94,14.66,24,29.1,41.2,52.8,53,-0.467195503881856,0.28499229912949,-0.00459468820327192,0,0.4,NA,2.5,4.5,8,14.5,-2.6347681972882,0.156101397977828,-0.000499385209114301,0.626757544900695,52.0430055083454,1.65858864398209,0.142556964828061,-0.117826700073997,13.7851222351941,0.631952224330368,"MM7-8 A 2",26.174040986,0.7136933504,16.25521231,0.165786674263797,1.42,1.69,0.7302,3.8402,0,3,65,6,7,6.5,FALSE,"CTC"
"688","688","MM7-8","B","2","Cuyamaca Rancho","CUR8","Cool","Wet",0.67,2.07,2.5,7.11,12.96,18.8,24.6,50.8,64.9,65.9,-0.286000792682006,0.236905249493806,-0.00293708644829,0,NA,0.7,4.4,8.1,13.6,20.5,-2.91006004059951,0.173851845163268,-0.000475639096179865,0.751262020434765,69.0977289998755,2.20472474127228,0.145855569596816,-0.0879298487355733,22.2595280218899,1.01579353957389,"MM7-8 B 2",27.649342344,0.301330285,13.375095852,0.046359254370187,0.66,1.32,0.5472,2.5272,0,6,65,8,8,8,FALSE,"CUR"
"689","689","MM7-8","C","2","Deep Creek","DPC2","Cool","Wet",1.99,4.53,10.48,14.53,19.78,32.7,29.9,56.7,65.9,81.8,0.815168731366057,0.197524892190276,-0.00275173885082977,0.4,1.1,NA,7.1,8.9,16.6,27.4,-2.97146772089869,0.211666878153899,-0.00127744002458437,2.25955689830854,73.2603367232588,2.29034773628872,0.112220987814553,0.293936394390276,27.2347714833724,1.22458341313555,"MM7-8 C 2",27.835779572,0.4937289354,16.481545572,0.211917240773544,1.97,4.67,0.7958,7.4358,13,10,65,6,7,6.5,FALSE,"DPC"
"690","690","MM7-8","D","2","Grade Road Palomar","GRP4","Cool","Wet",2.2,5.22,11.15,17.99,24.94,37.6,50.7,62.2,106.6,106.1,0.902812045194736,0.208516402977425,-0.0028730460455173,0.6,NA,1.7,6.2,9,16,25.7,-2.92328551175435,0.207460147598745,-0.00125537256519383,2.46652936016509,100.065331508209,3.1483484563885,0.119451975566389,0.272183004565649,25.0036931700734,1.12415955297763,"MM7-8 D 2",27.659095002,0.5102932194,16.539897818,0.212558492636256,2.95,5.24,0.8877,9.0777,8,8,65,6,7,6.5,FALSE,"GRP"
"691","691","MM7-8","E","2","Hauser Creek","HAU2","Cool","Wet",NA,1.24,4.98,7.52,15.01,24.2,29.5,45.7,69.3,71.7,-0.41739356360716,0.275230495552597,-0.00406289293871589,0,0.5,NA,4,6.5,12.3,16.5,-2.79291449922704,0.175339799170677,-0.000701284467650961,0.658761604325616,67.3775370660728,2.15221856328217,0.149280814452405,-0.0147000086932593,18.6619243837801,0.848937472385153,"MM7-8 E 2",26.55058937,0.4628876578,15.17986777,0.135300805525902,0.1012,0.1408,0.0471,0.2891,0,0,65,6,7,6.5,FALSE,"HAU"
"692","692","MM7-8","F","2","Little Jameson","LIJ6","Cool","Wet",0.68,1.86,5.15,10.36,15.31,21.9,30.7,43,49.9,68.8,-0.224820770925684,0.268086097595801,-0.00419851670555066,0,NA,1.5,5.1,7,14.9,25.5,-2.96479908629847,0.184869404472476,-0.000649428673600959,0.79865934890825,57.4591178210259,1.82775672490702,0.137932079723731,-0.00965716412458706,24.9799912795177,1.13589311107465,"MM7-8 F 2",26.341069034,0.445303214,12.802877272,-0.0316040188664966,0.81,1.18,0.6301,2.6201,0,0,65,12,17,14.5,FALSE,"LIJ"
"694","694","MM7-8","H","2","Mill Creek","MIL6","Cool","Wet",3.23,5.14,9.69,16.77,18.03,36,40.8,54.9,79.2,79.6,1.10356460073663,0.172238880820571,-0.00211910259964833,0.5,NA,2.2,8.5,11.2,20.8,33.5,-3.08636992860833,0.221906698283804,-0.00133502021280576,3.01489378510175,81.983032728798,2.5473593207644,0.106546700231473,0.350159995638146,33.3783003232739,1.50127910580162,"MM7-8 H 2",26.723516462,0.3165267098,14.10641079,0.0952808124658691,0.61,1.71,0.3449,2.6649,0,10,65,10,10,10,FALSE,"MIL"
"695","695","MM7-8","I","2","North Fork Middle Tule","NMT3","Cool","Wet",2.87,4.55,9.49,13.45,18.4,39.9,41.8,51.5,65.7,70.4,0.954830547632263,0.188615887988006,-0.00263318559866304,0,0.5,NA,3.5,5.5,11.1,21,-2.8291213793455,0.170094149492669,-0.0005174530087038,2.59823026934342,71.624107551641,2.22664120265476,0.106987134429452,-0.0833822641485752,19.4402178771434,0.887436370058724,"MM7-8 I 2",26.761096192,0.2690593306,13.730347636,0.0825039716918834,0.48,0.61,0.2277,1.3177,0,0,65,6,7,6.5,FALSE,"NMT"
"696","696","MM7-8","J","2","Paradise Creek","PRD4","Cool","Wet",2.16,3.4,6.01,11.71,16.22,26.7,24.1,32.5,41.8,45.4,0.67575173904183,0.186706335886282,-0.00275293095866633,0,NA,0.9,1.9,3.5,5.5,9,-2.39923699572712,0.142986426337948,-0.000569091349641354,1.96550997132531,45.5168005307713,1.40488034062729,0.101365476167626,-0.124478130412856,9.09101767103106,0.418886172792905,"MM7-8 J 2",NA,NA,NA,NA,0.0416,0.0512,0.0346,0.1274,0,0,65,6,7,6.5,FALSE,"PRD"
"697","697","MM7-8","K","2","Rainbow Pool","RBW2","Cool","Wet",1.38,3.21,5.61,8.04,10.39,17,21.8,25.8,50.5,56.8,0.47512159912807,0.162769686565993,-0.00159021090064423,0,0.5,NA,2.4,4.8,11.5,18.2,-2.77014177115827,0.162214131601109,-0.000425344812496227,1.60820974249893,54.2058701078918,1.69669872146429,0.113473148646021,-0.126656373373333,17.3432177537238,0.794085187595325,"MM7-8 K 2",NA,NA,NA,NA,0.23,0.25,0.0774,0.5574,0,0,65,6,7,6.5,FALSE,"RBW"
"698","698","MM7-8","L","2","Redwood Creek","RWD2","Cool","Wet",NA,NA,3.62,5.82,11.69,19.6,20,45.9,66.6,77.1,-0.184199487179284,0.214746042459606,-0.00224920334952776,0,NA,1.4,3.6,6,14.9,24,-2.92822367782017,0.175475661113648,-0.000484863245610909,0.831769859852219,74.5480146825218,2.37794338137644,0.145020738624246,-0.0817291762297163,22.9951111865538,1.04894728921743,"MM7-8 L 2",26.217916106,0.5885695994,15.02193819,0.103783534690323,0.74,1.85,0.3782,2.9682,4,6,65,9,9,9,FALSE,"RWD"
"699","699","MM7-8","M","2","Rock Creek","015aN1","Cool","Wet",0.6,1.91,5.8,11.26,17.82,25,23.1,34.1,40.9,51,-0.273049680125462,0.287095683563896,-0.00509496354217893,0,0.6,NA,2.7,4.5,7.2,10.5,-2.50799927543717,0.159017728309808,-0.000774704831182954,0.761054977382973,41.7064814140921,1.32082020763578,0.129151813756349,-0.0281828314192223,11.3711367811555,0.518150891480668,"MM7-8 M 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,TRUE,"RCC"
"700","700","MM7-8","N","2","Wawona","187aC2","Cool","Wet",2.47,4.46,5.77,10.16,12.46,26.7,33.5,48.7,73.4,88.9,0.874391259073149,0.146115234575533,-0.000947156100936805,0,NA,0.8,2.3,5,10,20.4,-2.79467467602165,0.154785210530969,-0.000208416813485041,2.3974154447773,89.4559672260218,2.80834038004015,0.116753395446492,-0.200331934940458,17.6332302890946,0.810616464728865,"MM7-8 N 2",26.169368362,0.5258737954,16.85081679,0.228545418820998,1.48,3.14,0.7642,5.3842,9,7,65,6,7,6.5,FALSE,"WNA"
"702","702","MM7-8","B","3","Whitewater Canyon","WWC2","Cool","Wet",2.45,4.14,7.86,13.22,17.22,28.5,27.9,42.3,51.6,59,0.858954788935661,0.178966162457566,-0.00244630225582754,0.4,NA,1.5,3.5,6.5,13.3,19.5,-2.78771754726686,0.185128011075962,-0.000943066806476164,2.36069198238886,57.7434173295724,1.7865395273285,0.103130792526912,0.0908010493103835,19.0428057127974,0.86145475743123,"MM7-8 B 3",25.482976152,0.974986184,15.001195106,0.0581530386975828,1.33,3.09,0.6108,5.0308,6,6,65,6,7,6.5,FALSE,"WWC"
"703","703","MM7-8","C","3","Cottonwood Creek","348a","Cool","Wet",4.03,4.91,8.85,14.02,19.8,34.4,42,52.8,65.4,67,1.17208284781045,0.163269572502161,-0.00202496091298893,0,1.1,NA,4.2,7.7,11.1,18.5,-2.79337410904229,0.186583079795074,-0.000968572023988659,3.22871055260859,72.7807980961064,2.24361572720961,0.100495784199505,0.103647863265216,19.2908075710792,0.872143623082453,"MM7-8 C 3",26.180137252,0.6391386202,8.0310035112,-0.529644821880946,0.56,1.01,0.3438,1.9138,0,0,65,6,7,6.5,FALSE,"CTC"
"704","704","MM7-8","D","3","Cuyamaca Rancho","CUR12","Cool","Wet",0.88,1.75,2.14,3.1,6.37,9.9,10,13.1,33.8,26.1,-0.102167504757325,0.144350710259784,-0.000959163787261193,0,NA,0,0.5,1,0.5,NA,-1.59894719768472,0.0838528321376171,-0.000458564269012747,0.902878302590791,31.5302724260837,0.987980455596546,0.114616632854687,-0.26359432635982,1.64808570242185,0.086894546762803,"MM7-8 D 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,TRUE,"CUR"
